no,author,comment,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,Sentiment_Score,Label
259,infoponorogo,"heh, the 2nd parking lot is held by Roy's friend and Agus' men",namsor_api_2.0.30,LATIN,a922cc0f-c5a3-46ce-88ee-a227800a35b2,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
261,infoponorogo,okay manual team,namsor_api_2.0.30,LATIN,4879df21-4362-4a68-827e-c8f9c87fe2b0,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
262,infoponorogo,naaaaah the trials are evaluated,namsor_api_2.0.30,LATIN,6acebe52-8235-4fb3-aaa3-6d1d4bff6a4f,infoponorogo,male,-0.377713264,3.954005691,0.688856632,2,Positive
263,febrybiwara,eh sik sik the income is paid,namsor_api_2.0.30,LATIN,9a7b58fd-0e42-4cab-b566-26f084ad3572,febrybiwara,male,-0.061783756,0.5431818,0.530891878,0,Neutral
264,infoponorogo,the test still produces results,namsor_api_2.0.30,LATIN,928c0b3d-b50f-4bf0-8a82-49d2dc590ffb,infoponorogo,male,-0.377713264,3.954005691,0.688856632,3,Positive
265,mosya  0,Convenient because parking doesn't pay and the government pays for parking,namsor_api_2.0.30,LATIN,53c43447-8e6c-4943-b939-05e8abd5be42,mosya  0,female,0.489932211,5.963836285,0.744966105,5,Positive
266,rmzlahmad dr,"Min, if I report on the construction of a village road, I just have to see the village building the village road",namsor_api_2.0.30,LATIN,913e942a-4709-472f-a622-eeb20000902a,rmzlahmad dr,male,-0.37756721,3.940642672,0.688783605,0,Neutral
267,mast echooooooo,supports manual parking attendants,namsor_api_2.0.30,LATIN,24892d32-4e1c-4cff-a20c-301c68e9f377,mast echooooooo,male,-0.363774512,3.315245709,0.681887256,3,Positive
268,tatik mujiarti,made difficult easier,namsor_api_2.0.30,LATIN,b3df88f6-11d3-44e4-93c4-b6a396bf83a2,tatik mujiarti,female,0.325450418,2.741539292,0.662725209,0,Neutral
269,ramangabdulazis,plebeian,namsor_api_2.0.30,LATIN,2d3dff10-334a-4857-aca5-8e2ca4a32140,ramangabdulazis,male,-0.336565729,2.864406296,0.668282864,-5,Negative
270,marissasr ,many forests,namsor_api_2.0.30,LATIN,218b1e42-a42f-43f8-aa79-d1ae5136026a,marissasr ,male,-0.076678042,1.158795438,0.538339021,3,Positive
271,andika dbh,"Technology Surpasses Common Sense in 2023. Manage Village Office Letters, Photocopy EKTP Parking Using Electronics",namsor_api_2.0.30,LATIN,340314f9-7749-4954-8c2f-3b3c876d35ee,andika dbh,male,-0.064967267,0.686310084,0.532483633,7,Positive
272,ragiel mangku langit,Hopefully the lost parking will be replaced by 100 hehe,namsor_api_2.0.30,LATIN,8404f5fe-be10-4bb9-b59a-79b0936ba073,ragiel mangku langit,male,-0.76278651,7.808894387,0.881393255,-1,Negative
273,arin    ,interested in visiting you,namsor_api_2.0.30,LATIN,8b25789f-1d12-440a-a932-2a02ac73abb7,arin    ,female,0.057513195,0.359128998,0.528756598,2,Positive
274,herysusantu,handle urgent matters,namsor_api_2.0.30,LATIN,49d79c8e-74ba-4ae3-920b-9b3e743a04aa,herysusantu,female,0.059066282,0.425214368,0.529533141,-4,Negative
275,nadflix jv,electronic money,namsor_api_2.0.30,LATIN,9d5d2b9c-f480-4571-821b-73b62a8423a2,nadflix jv,male,-0.419522012,5.228987056,0.709761006,0,Neutral
276,optik tasikmalaya,guide,namsor_api_2.0.30,LATIN,6869c3aa-bd35-43a1-b7f4-c58abb919156,optik tasikmalaya,male,-0.404365985,4.949267387,0.702182992,0,Neutral
277,erikwahyudy,enthusiastic,namsor_api_2.0.30,LATIN,b94b259d-0c7c-4bd3-88f6-f1c997cfbc52,erikwahyudy,male,-0.146214134,1.407634729,0.573107067,-1,Negative
278,eline xiandhia,followed up fairly,namsor_api_2.0.30,LATIN,0d5e2ffd-d889-497d-80ba-0615f34bd2d0,eline xiandhia,female,0.700084914,7.297414887,0.850042457,1,Positive
279,hanifahlayli,"willing to spend a thousand thousand for parking, people cheat on the proposed eparking equipment to make money",namsor_api_2.0.30,LATIN,3bce776a-f671-46ae-ad77-e4d99cf6762d,hanifahlayli,female,0.058829129,0.415067392,0.529414565,0,Neutral
280,zazux yeye,Free parking convenience opinion,namsor_api_2.0.30,LATIN,fed768d8-4e9b-47f3-912f-a1eec6010289,zazux yeye,male,-0.082460823,1.178232065,0.541230411,9,Positive
281,dikaambarani baru tahun  000,Alhamdulillah the spirit to pay eparking thank you waalaikumsalam,namsor_api_2.0.30,LATIN,897ad1d7-fc37-4c7e-91e1-31e52ac5a996,dikaambarani baru tahun  000,male,-0.385343589,4.59677063,0.692671794,9,Positive
282,adityaanakbaik ,slowing down work,namsor_api_2.0.30,LATIN,d1aa27ea-afc6-4fc6-a47b-bc4f1729a043,adityaanakbaik ,male,-0.360007108,3.23905866,0.680003554,2,Positive
283,humairasyaharani,"That's good, the parking proceeds are directly deposited into the APBD for the advanced development of Ponorogo",namsor_api_2.0.30,LATIN,dc950b7a-ec86-4365-9b08-34f47c6fe9de,humairasyaharani,male,-0.074009546,1.14023037,0.537004773,5,Positive
284,ari plastik,purchase modern equipment to repair holes,namsor_api_2.0.30,LATIN,b00655ba-c666-4efc-b442-c9e84d8cb44b,ari plastik,male,-0.380471123,4.245359342,0.690235562,-1,Negative
285,alistaavs,ebesss,namsor_api_2.0.30,LATIN,daf20689-0630-4ecc-84a4-8c893204c987,alistaavs,male,-0.221457117,1.727882064,0.610728558,0,Neutral
286,rudhie xa,netizens dare to criticize haha,namsor_api_2.0.30,LATIN,fad8926b-98e6-49af-9f42-d01753fb520a,rudhie xa,male,-0.580026588,6.550514467,0.790013294,0,Neutral
287,verane imam,angry with you friend,namsor_api_2.0.30,LATIN,30098357-4657-4fff-b0d5-e8f56c34ad20,verane imam,female,0.437573274,5.55116948,0.718786637,-5,Negative
288,rudhie xa,continue,namsor_api_2.0.30,LATIN,ae10797d-5f1d-4c6b-9975-6d7d4e09239f,rudhie xa,male,-0.580026588,6.550514467,0.790013294,1,Positive
289,didik wijaya,"So busy, why so fast, no traffic jams, no round trips",namsor_api_2.0.30,LATIN,acea5657-cc04-4031-b19f-491d3149e7f9,didik wijaya,male,-0.570867351,6.505687968,0.785433675,-1,Negative
290,regytaaprylia,Gacoan parking refund,namsor_api_2.0.30,LATIN,69fd70a6-8dff-4a65-b188-4df4e7910032,regytaaprylia,female,0.07077813,0.967586403,0.535389065,-1,Negative
291,ekomentaro,2000py 500010000,namsor_api_2.0.30,LATIN,96fc987a-eb69-4d54-a354-7dbbe81507b4,ekomentaro,male,-0.306211443,2.555872854,0.653105721,0,Neutral
292,ekomentaro,"Special city land, special land, difficult to build a house, etc. Willing to park in the Kodim field for events in the city square",namsor_api_2.0.30,LATIN,dc37be22-7678-4b7e-a136-7e463140e13c,ekomentaro,male,-0.306211443,2.555872854,0.653105721,6,Positive
293,verane imam,was told the rule is 1000 round trip pay 5000 push to reach 5000 parking,namsor_api_2.0.30,LATIN,877bc0bc-39df-42e4-936e-bcb6f165eb0a,verane imam,female,0.437573274,5.55116948,0.718786637,-2,Negative
294,ekomentaro,tired of transporting it is detrimental to the carrier,namsor_api_2.0.30,LATIN,508611fa-99fb-4c0e-a81a-deffcea99e15,ekomentaro,male,-0.306211443,2.555872854,0.653105721,1,Positive
295,ekomentaro,"given the answer, the lion was thousands willing to pay for parking",namsor_api_2.0.30,LATIN,a6783343-9a16-4780-b71d-3f363d0c779f,ekomentaro,male,-0.306211443,2.555872854,0.653105721,-1,Negative
296,verane imam,"5000 incidents, a compact motorbike hit him, sorry it's short",namsor_api_2.0.30,LATIN,f55dfa4e-34a7-4b1f-9d64-5d43e111fb40,verane imam,female,0.437573274,5.55116948,0.718786637,-2,Negative
297,verane imam,thinking,namsor_api_2.0.30,LATIN,cb7d49d4-c75f-4d05-a760-a410e5e74425,verane imam,female,0.437573274,5.55116948,0.718786637,0,Neutral
298,ekomentaro,aji while mak uses laws that change depending on the situation,namsor_api_2.0.30,LATIN,693f5fd0-e7d9-4376-9128-c2af960ad2d6,ekomentaro,male,-0.306211443,2.555872854,0.653105721,3,Positive
299,verane imam,"regulations are taken care of, parking is free, Pizza Hut land owners provide legal regulations, land owners pay taxes worth 2,000, sometimes sold for 5,000",namsor_api_2.0.30,LATIN,5989e3de-cc76-40bd-aea7-85578ced673d,verane imam,female,0.437573274,5.55116948,0.718786637,12,Positive
300,ekomentaro,"the purpose of the parking post is to arrange parking so that you don't have to think about the square, sometimes you buy stupid clothes, go to shop a, shop b, shop c, town according to your choice of clothes, etc. call me, park, sometimes go home, look for it, please pay",namsor_api_2.0.30,LATIN,a9bdf0c5-be72-4be4-880f-995d19160fd8,ekomentaro,male,-0.306211443,2.555872854,0.653105721,4,Positive
301,verane imam,e parkingo pay mas people think shop a b c d clothes found pay 1000 peng basically fold the car,namsor_api_2.0.30,LATIN,2995ab92-7d1d-44c3-91a8-210e60d8a2a2,verane imam,female,0.437573274,5.55116948,0.718786637,-3,Negative
302,irvanwahyuuu ,"To use Emoney, just tap and use the QR code",namsor_api_2.0.30,LATIN,642670e7-4367-4094-be3d-ab24732ee4bd,irvanwahyuuu ,male,-0.33576868,2.855135792,0.66788434,-4,Negative
303,ekomentaro,"haha If you don't pay, that means with electronic parking it's more orderly to pay 2000 2000, your machine is detected, right?",namsor_api_2.0.30,LATIN,a001b968-7037-4bde-b5b0-342774d40abd,ekomentaro,male,-0.306211443,2.555872854,0.653105721,3,Positive
304,verane imam,"land friends pay for parking, example of flexible PCC holiday poper, land is valuable, essentially eliminates risk, people donate 1,000 rupiah for parking, give 1,000 people are angry, just give 2,000 parking",namsor_api_2.0.30,LATIN,87254f50-6d05-4ddb-a110-6a36d7f60e48,verane imam,female,0.437573274,5.55116948,0.718786637,4,Positive
305,noxers noxx,inside,namsor_api_2.0.30,LATIN,bbf3f355-5283-4636-912c-57c8a4feb31c,noxers noxx,male,-0.068659312,0.861363007,0.534329656,0,Neutral
306,dicko armadona  ,in accordance,namsor_api_2.0.30,LATIN,5b607acf-ba8d-41f8-8c93-7270e70ee5ec,dicko armadona  ,male,-0.345525623,2.987671575,0.672762812,3,Positive
307,sate gule kambing bhayangkara,"square, yes, implement electronic parking",namsor_api_2.0.30,LATIN,027a9a02-b603-4942-9ac4-d9e903bcedb7,sate gule kambing bhayangkara,female,0.049187081,0.014342003,0.52459354,5,Positive
308,ekomentaro,"the land was discussed, the relationship was discussed, yes, the relationship with the local government, wow, parking on Jl",namsor_api_2.0.30,LATIN,f05c5d53-e3c3-4827-8469-8de6d287bada,ekomentaro,male,-0.306211443,2.555872854,0.653105721,5,Positive
309,noismaaa,"In my opinion, this request is beyond BMkg's reasoning",namsor_api_2.0.30,LATIN,ba435e85-0aab-4d32-85e1-b0f321bd1968,noismaaa,female,0.049539952,0.028794776,0.524769976,0,Neutral
310,noismaaa,The reason for the request is that the BMKG road parking lot is full house,namsor_api_2.0.30,LATIN,24a37140-5377-45d7-87a6-81f476fd12c3,noismaaa,female,0.049539952,0.028794776,0.524769976,4,Positive
311,triendahokta,"Agree, it's useful to buy ingredients, sometimes the shop is empty, move shop, pay for parking, find the item you are looking for",namsor_api_2.0.30,LATIN,de854f8f-3059-481d-b72c-99db85a1ba2f,triendahokta,female,0.049165458,0.013456452,0.524582729,-6,Negative
312,yunizu  ,move country,namsor_api_2.0.30,LATIN,3b6a0ebb-2af6-46cb-b37d-d88b463833cd,yunizu  ,female,0.050713671,0.076897536,0.525356835,-2,Negative
313,chandraperdanputra,bothering to comment makes sense just keep quiet,namsor_api_2.0.30,LATIN,98081db2-e3a2-4343-a18d-a88c4773620d,chandraperdanputra,female,0.060699483,0.495712867,0.530349742,-5,Negative
314,hr kenn,sui sui kno and toilet,namsor_api_2.0.30,LATIN,caa1c4e5-4976-48c5-a9f6-7a391d45efec,hr kenn,male,-0.400141828,4.859764765,0.700070914,0,Neutral
315,nabilaputri 0  ,bring 2 thousand cash,namsor_api_2.0.30,LATIN,7f85e40e-8eb9-40fb-8298-f8964332f3e9,nabilaputri 0  ,female,0.150713445,1.425045986,0.575356723,-2,Negative
316,istaurini  ,pedestrian sidewalk function,namsor_api_2.0.30,LATIN,39b2b6eb-d5f4-4c50-a69c-acd9892aba45,istaurini  ,female,0.067411182,0.800899163,0.533705591,0,Neutral
317,sugenghidayat  ,"His nickname is Berek, so confused to learn it",namsor_api_2.0.30,LATIN,d0dde2eb-21cf-405d-b75b-0c370d8f20a0,sugenghidayat  ,male,-0.261441979,2.129463954,0.63072099,0,Neutral
318,algaaarion,pay cash,namsor_api_2.0.30,LATIN,285cd42a-56e5-4fbc-bd21-7b9270f480e4,algaaarion,male,-0.269559361,2.229729887,0.634779681,0,Neutral
319,srimaharani   0,Sorry to deviate from the topic of information about stretch mark removal drugs,namsor_api_2.0.30,LATIN,06a5616b-8da7-4467-bb6b-dc48ebb3a98b,srimaharani   0,female,0.115846603,1.294623639,0.557923301,-9,Negative
320,eka andriana  ,oh god,namsor_api_2.0.30,LATIN,6596cca4-7b98-4a18-8834-c151d61e9f48,eka andriana  ,female,0.793069692,8.139120011,0.896534846,9,Positive
321,ridwanardiansah,park your friend's truck and stop the road,namsor_api_2.0.30,LATIN,9d0eed48-8f20-40f8-8e4f-5b4a124d2700,ridwanardiansah,male,-0.303660679,2.533347402,0.65183034,2,Positive
322,denikochi,"If you pay using a DC device, pay manually, so it's a lie if you use a card",namsor_api_2.0.30,LATIN,2fd7aae6-68bf-4a44-a386-9d2b8c47391c,denikochi,male,-0.068624466,0.859655104,0.534312233,-4,Negative
323,ayokkoya,Tried manual e-ticketing,namsor_api_2.0.30,LATIN,86500cf8-1e95-40d3-8e17-f1e7ab8159ce,ayokkoya,female,0.063381546,0.614254537,0.531690773,0,Neutral
324,herypurnama  ,predictable ending,namsor_api_2.0.30,LATIN,3f7af168-0eb7-4ca5-b765-c73f9e21f301,herypurnama  ,female,0.0738383,1.130703376,0.53691915,0,Neutral
325,lilikteja,"Try the product, it's really effective for severe stretch marks, use stretch marks regularly, sis",namsor_api_2.0.30,LATIN,13afe33a-d05f-49b5-8fa0-513683b595cb,lilikteja,female,0.318092694,2.666956626,0.659046347,3,Positive
326,gendondjadoel,e parking is a must,namsor_api_2.0.30,LATIN,e698e7fa-5525-4d05-91f8-8705587076fe,gendondjadoel,male,-0.372158969,3.537643221,0.686079484,1,Positive
327,hallondhy,opposite the pizzahut car park for 10 thousand,namsor_api_2.0.30,LATIN,7a6ac477-fd73-43bb-b79e-0d3b85e37bd9,hallondhy,male,-0.068504403,0.853779438,0.534252201,-1,Negative
328,fatmaannisaaa,continue okay,namsor_api_2.0.30,LATIN,ca6a2f9e-616e-4131-a7ac-49bbe0c300b2,fatmaannisaaa,male,-0.057640644,0.364521054,0.528820322,1,Positive
329,aldhebilla,very effective in doing so,namsor_api_2.0.30,LATIN,4aa1d04f-32e9-482e-a487-d42369658d75,aldhebilla,female,0.16379062,1.476737805,0.58189531,0,Neutral
330,miyano sherry  ,"hla yes, what about the old jukir, for example, what about my father",namsor_api_2.0.30,LATIN,6cab9c19-2e63-45bf-a02a-2d6a44167290,miyano sherry  ,female,0.068684759,0.862611001,0.534342379,0,Neutral
331,celine itssclinee,Poor old jukir understands,namsor_api_2.0.30,LATIN,18ac0f2d-422c-4634-8589-5d88809f7793,celine itssclinee,female,0.71530973,7.402616913,0.857654865,-3,Negative
332,taufabella,"Yes, I agree that parking fees are sometimes refunded",namsor_api_2.0.30,LATIN,59dfae9e-e750-4a76-8453-df2d378cf764,taufabella,female,0.07201016,1.031733762,0.53600508,8,Positive
333,rahmawati nursya,"Yes, yes ma'am, BPOM is definitely a birthmark product that is effective in fading and disappearing",namsor_api_2.0.30,LATIN,29a525df-f9e3-4c64-9109-b01e119cba51,rahmawati nursya,female,0.436793223,5.534898761,0.718396611,7,Positive
334,ddddeviftr  ,sek sek pay using qris,namsor_api_2.0.30,LATIN,160d7fe4-641a-40a0-9e6b-0129a37bb424,ddddeviftr  ,male,-0.26127017,2.127425652,0.630635085,0,Neutral
335,wafiqul az,funny,namsor_api_2.0.30,LATIN,975d9152-5018-4298-9514-d0752b6ae2c8,wafiqul az,male,-0.120394369,1.311080223,0.560197184,1,Positive
336,gustavianooo,taxman's pocket,namsor_api_2.0.30,LATIN,4aa363ff-8e26-40e6-9949-6f3a58fc4f6a,gustavianooo,male,-0.381472308,4.375463172,0.690736154,-5,Negative
337,lilikteja,"Yes ma'am, BPOM is a product that is effective in removing birthmarks",namsor_api_2.0.30,LATIN,e909a9a2-3724-4e67-b465-9cbeaedfa31b,lilikteja,female,0.318092694,2.666956626,0.659046347,11,Positive
338,hanisramadhani,Pay using QRIS Emoney card,namsor_api_2.0.30,LATIN,d0b17081-3da7-4ec8-adcd-3a7aa5b2a92b,hanisramadhani,male,-0.056888199,0.332759911,0.528444099,-2,Negative
339,awang medyna 0,"Imagine a wide parking facility, left of the road, right of the narrow road, waiting for the sidewalk, parking on the side of the road",namsor_api_2.0.30,LATIN,7602b61a-7a53-42f4-b234-9e20f2e86853,awang medyna 0,female,0.36161635,3.270945851,0.680808175,-9,Negative
340,sutokoima,bought a parking boro2 toy for 5000,namsor_api_2.0.30,LATIN,72fc4ec8-6ab1-4090-b7e4-c5694545d02f,sutokoima,female,0.100178403,1.239071145,0.550089201,0,Neutral
341,wardoyo setiyo  ,people pay pad pad,namsor_api_2.0.30,LATIN,e41fea74-aaac-4bd5-9187-a9b6876ee11a,wardoyo setiyo  ,male,-0.404251789,4.946741019,0.702125895,-2,Negative
342,nikoandika 0  ,"Most of the funding for the construction of the Reog Monument, the government is looking for funds for the GT road, using eparking, allocating parking spaces on the side of the GT road.",namsor_api_2.0.30,LATIN,5846bfc8-f703-4b28-8148-c7e4ec0c40d8,nikoandika 0  ,female,0.363797134,3.315719862,0.681898567,3,Positive
343,yusron atsani,"OK, continue",namsor_api_2.0.30,LATIN,529d35b3-cb35-4154-bbb8-6391b649e5eb,yusron atsani,male,-0.709527061,7.361346934,0.854763531,1,Positive
344,ercikamc,"Come on, come on, it's normal for Ponorogo's turn to follow",namsor_api_2.0.30,LATIN,6f11b1f6-b614-4472-a49a-9bec790fbaa3,ercikamc,male,-0.346419681,3.00163031,0.67320984,10,Positive
346,eline xiandhia,"Taken care of by parking attendant, given 1000 2000 2000 returned 5000",namsor_api_2.0.30,LATIN,1761de33-8b47-46fe-a726-e9fc831afb0e,eline xiandhia,female,0.700084914,7.297414887,0.850042457,1,Positive
347,mrluckym n,cash payment above,namsor_api_2.0.30,LATIN,5dc34a8b-8785-4945-86ea-fe456af7b39c,mrluckym n,male,-0.073388915,1.105920637,0.536694458,3,Positive
348,clarisalindaa,It is natural that one day the effects will continue in the future,namsor_api_2.0.30,LATIN,6042ddf6-a290-47ae-a2af-84d2dede352f,clarisalindaa,male,-0.068353554,0.846416806,0.534176777,-2,Negative
349, agisz ,good luck,namsor_api_2.0.30,LATIN,1e23cc46-a27f-4905-b5b2-9ef85ee24849, agisz ,female,0.050567345,0.070896917,0.525283672,0,Neutral
350,yogiiprapmito,Pizza Hut Slow Parking 10 Thousand 10 Thousand Times One Hundred Cars Know the Results,namsor_api_2.0.30,LATIN,8f8ccc98-7dd7-4558-93ab-d39e1cdc3297,yogiiprapmito,male,-0.074179836,1.149750716,0.537089918,-1,Negative
351,elvandri rafsanjani,"The government speaks to the parking attendant who takes the money, takes care of tidying up the vehicle, directing the vehicle in",namsor_api_2.0.30,LATIN,5234ad10-05c7-4039-b929-372a076073e7,elvandri rafsanjani,male,-0.126913131,1.334944588,0.563456565,-9,Negative
352,optik tasikmalaya,adapt,namsor_api_2.0.30,LATIN,35953b9f-3335-44b3-89a3-47f6ee6d3c1d,optik tasikmalaya,male,-0.404365985,4.949267387,0.702182992,0,Neutral
353,mutiaraya  ,"If parking is complicated, let's provide special parking facilities so you don't park on the side of the road. The solution is",namsor_api_2.0.30,LATIN,45715887-60bc-42c1-b9ac-f306170fb962,mutiaraya  ,female,0.276042263,2.313462294,0.638021132,-4,Negative
354,wijaya heng,Leakage of funds is the thing that causes the most harm to society,namsor_api_2.0.30,LATIN,d7871dc6-eeff-44e8-99aa-447c798faebb,wijaya heng,male,-0.434359662,5.485763004,0.717179831,0,Neutral
355,wahidhariz  ,"street parking, solid street sales",namsor_api_2.0.30,LATIN,2179b71e-c407-4742-8aa7-c06056db677f,wahidhariz  ,male,-0.216126962,1.702803319,0.608063481,7,Positive
356,add zim,build boom gate parking building safe central parking app bypass parking limit 7 minutes bring parking,namsor_api_2.0.30,LATIN,61065531-b473-4092-ab8c-993bb4da13af,add zim,male,-0.661221498,7.070310639,0.830610749,3,Positive
357,agungyuliyantonugroho,"Yes, it's clearly rejected, isn't the extra income vulnerable to extortion if it's extorted by thugs?",namsor_api_2.0.30,LATIN,230e31e4-fbe4-433e-bf4d-0a0727cd9232,agungyuliyantonugroho,male,-0.365204493,3.345636448,0.682602246,-4,Negative
358,agungyuliyantonugroho,hard to find when playing parking,namsor_api_2.0.30,LATIN,13827a9e-131c-415b-8445-f5bf5a016aa8,agungyuliyantonugroho,male,-0.365204493,3.345636448,0.682602246,3,Positive
359, rjl ardi,plan plan,namsor_api_2.0.30,LATIN,fae78e1d-7777-4d54-812f-0e094a439dbb, rjl ardi,male,-0.197370509,1.617835081,0.598685254,0,Neutral
360,agungyuliyantonugroho,Sometimes city residents are confused about widening roads. The city is confused about narrowing the roads. Sometimes,namsor_api_2.0.30,LATIN,b4d08cdf-be32-4c9b-90c7-629f420cfc69,agungyuliyantonugroho,male,-0.365204493,3.345636448,0.682602246,5,Positive
361,becakmesinmaniaponorogo,The boss is sincere at least according to the manual,namsor_api_2.0.30,LATIN,d5495481-8d89-449c-83aa-2b9dde8c73f3,becakmesinmaniaponorogo,male,-0.381396711,4.365042872,0.690698355,7,Positive
362,becakmesinmaniaponorogo,"he drove sincerely, at least the law didn't realize he was serious about riding a motorbike worth 5000,000 around the square, willing",namsor_api_2.0.30,LATIN,4e82d5de-a054-494c-8e2b-9742ee06965a,becakmesinmaniaponorogo,male,-0.381396711,4.365042872,0.690698355,-5,Negative
363,m iqbalprabowo ,Isn't this inconvenient to many people?,namsor_api_2.0.30,LATIN,b5490beb-d296-40da-8d1e-669bc7451c37,m iqbalprabowo ,female,0.064481849,0.664077723,0.532240925,-6,Negative
364,rofiah achmad,"Yes, sometimes I shop for parking needs",namsor_api_2.0.30,LATIN,e81ef723-9b5c-422e-a7df-0bc461c43974,rofiah achmad,female,0.235659651,1.854551856,0.617829825,8,Positive
365,amruafa,strange yeah,namsor_api_2.0.30,LATIN,21e2f764-a9da-4dad-93eb-c55ba17734aa,amruafa,female,0.064794811,0.678393082,0.532397406,4,Positive
366,verane imam,most of the 2000 storm parking steps manage parking attendants manage trash collection increase revenue rake sticks care for flowers on the side of the road do,namsor_api_2.0.30,LATIN,c907a89f-04f7-4c02-adc8-ddc82e1e4912,verane imam,female,0.437573274,5.55116948,0.718786637,5,Positive
367,yohan putrarakeri,a delay occurred,namsor_api_2.0.30,LATIN,10529242-2636-4920-93fc-20d89c48e2d1,yohan putrarakeri,male,-0.868640614,9.015824358,0.934320307,0,Neutral
368,brurysayfullh,practice jukir,namsor_api_2.0.30,LATIN,6a613465-906e-45e4-a090-1b4fd60246ac,brurysayfullh,male,-0.069342196,0.895077268,0.534671098,-2,Negative
369,zacky punk,"be patient, jukir",namsor_api_2.0.30,LATIN,ece07e5a-fc7c-4a26-863e-f12012d1966a,zacky punk,male,-0.375518065,3.769257193,0.687759033,9,Positive
370,lia novitaaasari,"In today's technological era, young people are sometimes confused about what their parents need to learn extra about",namsor_api_2.0.30,LATIN,57407f55-9ce5-4478-a61a-2ca63a161693,lia novitaaasari,female,0.711686603,7.376560922,0.855843301,-2,Negative
371,agungprihatmaja,I didn't deposit the money hahaha,namsor_api_2.0.30,LATIN,5344c238-b7d1-4d12-a8d4-4b99ffbb66ae,agungprihatmaja,female,0.062988567,0.596640508,0.531494284,0,Neutral
372,tri pika  ,"Yes, quite well paid, I think most of them are school age children who read",namsor_api_2.0.30,LATIN,985020ac-977b-4469-a723-e9b2bdd2de2b,tri pika  ,male,-0.387721518,4.634713744,0.693860759,10,Positive
373,galih wie0  ,the reason,namsor_api_2.0.30,LATIN,ec3607ae-ed77-4a18-8fb9-d2420d9f9e7b,galih wie0  ,male,-0.355304016,3.150910664,0.677652008,0,Neutral
374,dhl info,Good,namsor_api_2.0.30,LATIN,f9412cc4-e3b4-4b07-9650-ab190c683904,dhl info,male,-0.242584653,1.922973391,0.621292326,-2,Negative
375,tharrymunyill,Are you worried about the money for 2 motorbikes and 1 motorbike?,namsor_api_2.0.30,LATIN,d96eed58-f6ac-4f9c-88d7-d0c2cf3b9efe,tharrymunyill,male,-0.136383585,1.370218849,0.568191793,-4,Negative
376,ilove ponorogo,Good,namsor_api_2.0.30,LATIN,dd9fde35-6644-4ee3-b528-3c3a03b0a9ae,ilove ponorogo,male,-0.422860494,5.281334637,0.711430247,-2,Negative
377,ilove ponorogo,Kanan,namsor_api_2.0.30,LATIN,e8f05164-e1af-4961-a1f1-abc9aec55a54,ilove ponorogo,male,-0.422860494,5.281334637,0.711430247,0,Neutral
378,zakariamahrez ,custom 2 thousand,namsor_api_2.0.30,LATIN,2a59eecd-8469-4d46-9592-ded7fac87817,zakariamahrez ,male,-0.323466015,2.720939888,0.661733007,0,Neutral
379,evie r kusumawati ,"Yes, an old jukir is essentially old",namsor_api_2.0.30,LATIN,5e920295-186c-44ad-8085-d49a50bdb5d2,evie r kusumawati ,female,0.38860848,4.649235929,0.69430424,-6,Negative
380,singgih dwi hs,easy to carry bag,namsor_api_2.0.30,LATIN,6756c19b-7390-46eb-8aa0-a084dbc8e385,singgih dwi hs,male,-0.293241738,2.445570993,0.646620869,3,Positive
381,galery griya pusaka,shoplifting,namsor_api_2.0.30,LATIN,bec24b25-8cdf-4fc2-8d42-4b61ef6708ac,galery griya pusaka,male,-0.050401081,0.064080228,0.525200541,-4,Negative
382,sulthon alhakim,get used to braking,namsor_api_2.0.30,LATIN,7ce15705-448f-4dcf-ba27-207fd58b118c,sulthon alhakim,male,-0.673652505,7.137510754,0.836826252,1,Positive
383,ahmad   x,cowboy,namsor_api_2.0.30,LATIN,17598e25-b462-4d41-bb0f-3ab000c16a65,ahmad   x,male,-0.925283512,11.02785006,0.962641756,0,Neutral
384,ponidi pamungkas,used to,namsor_api_2.0.30,LATIN,58f315ce-3061-430b-a3c0-9265d23138ee,ponidi pamungkas,male,-0.062235529,0.563134982,0.531117765,3,Positive
386,mashelnasya,come to kueeep,namsor_api_2.0.30,LATIN,3c3b3e20-4ba3-49f3-9866-86e12071567f,mashelnasya,female,0.112827448,1.283783212,0.556413724,0,Neutral
387,mhyshinta,"Continuous parking really works to reduce illegal parking as long as you stop at the 2k motorbike parking lot, you have to take the money to move, they say 1k motorbikes pay 2k",namsor_api_2.0.30,LATIN,3632923c-540f-49cd-9bdd-d6c80d577b46,mhyshinta,female,0.300566706,2.506593167,0.650283353,-8,Negative
389,jejaklangit  ,"MNC TV concert Denny didn't borrow a motorbike, you know, sorry, I'm upset",namsor_api_2.0.30,LATIN,345b1add-cd44-4e5c-991a-546065ee0757,jejaklangit  ,male,-0.354431929,3.135322816,0.677215965,-2,Negative
390,jejaklangit  ,sorry for worrying about you my car pavilion parking costs 2000 tickets crazy how are you Indonesia is experiencing progress hard art,namsor_api_2.0.30,LATIN,e8bd84a3-0321-441f-b460-c9f429ad2ee9,jejaklangit  ,male,-0.354431929,3.135322816,0.677215965,-12,Negative
